Well Number,Standard Time (24 Hour) YYYY/MM/DD HH:MM:SS,Pressure (psia),Temperature (C),Logical Probe,Probe Status,Probe Description,Port Number,Port Description,Depth (m),Comments,Pressure Head = ((P2-Patm)/w) - (m),Piez. Zone Level (m) Dz = Dp - H,Head (m),Gradient
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.92,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:25,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:26,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.93,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:27,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.95,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:28,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.96,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:29,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.98,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:30,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:31,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,3.99,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
1,7/4/2024 14:32,13.98,4.02,1,Arm Out - Valve Closed,Tool #1,29,PORT 29,7.32,,,,,
